"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15","yr_sold","age","renovated","dist"
"165",2617300160,2014-08-12,420000,3,2,2020,38332,1,0,0,4,7,1010,1010,1975,0,98027,47.4582,-122.023,2110,36590,2014,39,0,28480.8685322463
"166",2558660270,2014-12-08,370000,3,1.75,1580,7000,1,0,0,3,7,1180,400,1976,0,98034,47.7209,-122.168,1640,7500,2014,38,0,17731.0723247804
"167",2009000370,2015-02-19,269950,2,1.75,1340,7250,1,0,0,5,5,700,640,1949,0,98198,47.408,-122.327,1830,9750,2015,66,0,22066.8557455403
"168",1836980160,2015-03-24,807100,4,2.5,2680,4499,2,0,0,3,9,2680,0,1999,0,98006,47.565,-122.125,2920,4500,2015,16,0,16212.0818747703
"169",3261020370,2014-06-05,653000,3,2.5,2680,9750,1,0,0,4,8,1610,1070,1979,0,98034,47.7028,-122.231,2480,8750,2014,35,0,13157.0457029152
"170",1755700060,2014-06-11,371500,3,2,1370,8336,1,0,0,5,7,1370,0,1964,0,98133,47.7458,-122.331,1770,7288,2014,50,0,15540.4196320117
"171",4330600435,2015-03-16,284000,3,1.75,1560,21000,1,0,0,3,7,1560,0,1954,0,98166,47.4776,-122.337,1070,7920,2015,61,0,14320.4212191082
"172",9542800700,2015-01-02,272000,3,1.75,2160,7140,1,0,0,4,7,1670,490,1978,0,98023,47.3026,-122.374,1930,7350,2015,37,0,33943.4362324198
"173",1999700045,2014-05-02,313000,3,1.5,1340,7912,1.5,0,0,3,7,1340,0,1955,0,98133,47.7658,-122.339,1480,7940,2014,59,0,17774.1137596732
"174",1762600070,2015-01-16,917500,4,2.5,3880,35003,2,0,0,3,10,2570,1310,1984,0,98033,47.6477,-122.182,3740,35230,2015,31,0,12171.919699664
"175",1687900520,2014-09-29,673000,4,2.25,2590,8190,2,0,0,4,8,2590,0,1980,0,98006,47.5619,-122.125,2260,8335,2014,34,0,16313.5041754974
"176",7234600798,2015-02-10,425000,3,2.5,1120,1100,2,0,0,3,8,820,300,2008,0,98122,47.6106,-122.31,1590,1795,2015,7,0,1729.4361918461
"177",3881900445,2014-07-09,399950,5,2.75,1970,5400,1,0,0,3,7,1320,650,1986,0,98144,47.5868,-122.308,1280,2150,2014,28,0,2817.24134684167
"178",2254502445,2014-05-30,385000,3,1,1220,4800,1,0,0,3,6,1220,0,1901,0,98122,47.6101,-122.307,1200,4800,2014,113,0,1933.16812233167
"179",5437810320,2014-11-17,269950,3,1.5,1950,7560,1,0,2,4,7,1320,630,1975,0,98022,47.1976,-121.999,1950,8941,2014,39,0,51949.9306157214
"180",9158100075,2015-01-07,330000,2,1,1350,8220,1,0,0,3,7,1060,290,1949,0,98177,47.7224,-122.358,1540,8280,2015,66,0,13080.2515582233
"181",3830630310,2014-07-25,260000,3,2.5,1670,5797,2,0,0,3,7,1670,0,1988,0,98030,47.3505,-122.179,1670,6183,2014,26,0,30706.7476954223
"182",8123100045,2015-04-14,470000,4,3,2380,5125,1.5,0,0,4,7,1680,700,1925,0,98126,47.5384,-122.376,1410,5375,2015,90,0,8236.16677227661
"183",3127200041,2014-06-13,589000,4,3,2440,9600,2,0,0,5,7,2440,0,1961,0,98034,47.7044,-122.2,2290,9600,2014,53,0,14751.775050445
"184",6661200320,2014-07-23,163500,2,1.5,1050,3419,2,0,0,3,7,1050,0,1996,0,98038,47.3848,-122.039,1050,3417,2014,18,0,33066.6759419444
"185",11510310,2014-09-05,835000,4,2.75,3130,13412,2,0,0,3,9,2140,990,1993,0,98052,47.6993,-122.102,2260,9984,2014,21,0,20127.8185840299
"186",825059270,2014-11-21,1095000,5,3,4090,12850,1,0,2,4,10,2090,2000,1986,0,98033,47.6627,-122.188,2540,10270,2014,28,0,12506.1051988098
"187",8731951370,2015-04-15,269000,4,1.75,1490,10000,1,0,0,4,8,1100,390,1969,0,98023,47.3099,-122.379,2190,8910,2015,46,0,33172.318225741
"188",1954440060,2014-05-05,560000,3,2.5,1900,8744,2,0,0,3,8,1900,0,1987,0,98074,47.62,-122.043,2030,8744,2014,27,0,21749.5861385371
"189",2264500350,2015-04-18,615000,4,1,1330,2400,1.5,0,0,4,6,1330,0,1901,0,98103,47.65,-122.34,1330,4400,2015,114,0,4911.68327885542
"190",1115810060,2014-12-05,585188,3,2.25,2230,10026,1,0,0,3,8,1430,800,1975,0,98052,47.6647,-122.153,2230,9340,2014,39,0,14929.7976501531
"191",9477200200,2014-08-18,305000,3,1.75,1650,9480,1,0,0,3,7,1220,430,1977,0,98034,47.726,-122.191,1540,8400,2014,37,0,17021.8910483187
"192",1432600560,2014-11-05,166950,3,1,1190,8820,1,0,0,3,6,1190,0,1959,0,98058,47.4616,-122.184,1230,7980,2014,55,0,19570.4573112176
"193",2287000060,2014-09-12,799000,3,2.5,2140,9897,1,0,0,4,8,2140,0,1959,0,98040,47.5505,-122.219,2680,10083,2014,55,0,10515.6784964619
"194",3663500060,2014-06-25,4e+05,3,2.5,2180,7508,1,0,0,4,7,1420,760,1962,0,98133,47.7606,-122.336,1900,7818,2014,52,0,17190.2143034841
"195",3996900125,2014-12-01,230000,3,1,1060,10228,1,0,0,3,7,1060,0,1948,0,98155,47.7481,-122.3,1570,10228,2014,66,0,15978.414399236
"196",7796450200,2014-05-15,256883,3,2.5,1690,5025,2,0,0,3,8,1690,0,2003,0,98023,47.2779,-122.347,2550,5001,2014,11,0,36563.4019487449
"197",7549802535,2014-11-11,423000,4,2,1970,6480,1.5,0,0,5,7,1130,840,1920,0,98108,47.5511,-122.312,1500,6480,2014,94,0,6316.68875579813
"198",3278600320,2014-07-23,465000,3,2.5,2150,4084,2,0,0,3,8,2150,0,2007,0,98126,47.5488,-122.372,1750,2385,2014,7,0,7057.37771834066
"199",2824079053,2015-01-13,440000,3,2.5,1910,66211,2,0,0,3,7,1910,0,1997,0,98024,47.5385,-121.911,2330,67268,2015,18,0,32511.2301691079
"200",1222069094,2014-10-14,385000,3,1.75,1350,155073,1,0,0,4,7,1350,0,1969,0,98038,47.4058,-121.994,1560,50965,2014,45,0,33823.9574671835
"201",3542300060,2015-03-11,210000,3,1,860,11725,1,0,0,4,6,860,0,1943,0,98056,47.5093,-122.184,1300,9514,2015,72,0,15496.4406619686
"202",2222059065,2014-11-12,297000,3,2.5,1940,14952,2,0,0,3,8,1940,0,1994,0,98042,47.3777,-122.165,2030,10450,2014,20,0,28372.3840556428
"203",7551300060,2014-07-16,470000,3,1,1010,5000,1,0,0,3,7,1010,0,1952,0,98107,47.675,-122.394,1680,5000,2014,62,0,8956.13963791003
"204",100600550,2014-08-04,226500,3,1.5,1300,7370,1,0,0,4,7,900,400,1976,0,98023,47.3025,-122.37,1430,7500,2014,38,0,33927.8784430942
"205",3211100860,2015-03-03,274250,3,1,910,8450,1,0,0,4,6,910,0,1962,0,98059,47.4787,-122.158,1400,8040,2015,53,0,19303.0604681529
"206",3456000310,2014-08-04,840000,4,1.75,2480,11010,1,0,0,4,9,1630,850,1966,0,98040,47.5378,-122.219,2770,10744,2014,48,0,11407.3521515841
"207",9526600140,2014-09-19,677900,3,2.5,2440,4587,2,0,0,3,8,2440,0,2010,0,98052,47.7073,-122.114,2750,4587,2014,4,1,19851.8801060327
"208",7465900060,2015-02-05,425000,3,1,1010,5864,1,0,0,3,7,1010,0,1915,0,98116,47.5733,-122.381,1290,5000,2015,100,0,5185.72033740432
"209",1222000055,2014-11-23,180250,2,0.75,900,9600,1,0,0,3,6,900,0,1941,0,98166,47.4604,-122.339,1250,14280,2014,73,0,16238.6647155207
"210",6300000550,2014-07-17,464000,6,3,2300,3404,2,0,0,3,7,1600,700,1920,1994,98133,47.7067,-122.343,1560,1312,2014,94,0,11217.4228505904
"211",2310030510,2015-04-22,320000,4,2.25,1550,7579,2,0,0,3,8,1550,0,1993,0,98038,47.354,-122.047,1630,6397,2015,22,0,35330.8417343128
"212",1025049114,2014-07-17,625504,3,2.25,1270,1566,2,0,0,3,8,1060,210,2014,0,98105,47.6647,-122.284,1160,1327,2014,0,1,7444.92305860967
"213",8677300550,2014-05-15,592500,4,2.5,2240,12032,1,0,0,3,9,2240,0,1983,0,98074,47.6143,-122.017,2520,12368,2014,31,0,23664.884651521
"214",4014400292,2015-01-14,465000,3,2.5,2714,17936,2,0,0,3,9,2714,0,2005,0,98001,47.3185,-122.275,2590,18386,2015,10,0,32313.6405792196
"215",1102000196,2014-05-27,477000,4,2.75,1720,6270,2,0,0,3,8,1720,0,1978,0,98118,47.5458,-122.268,2130,8700,2014,36,0,8269.2341954736
"216",257000138,2015-01-15,280000,2,1,850,16400,1,0,0,3,6,850,0,1923,0,98168,47.4889,-122.299,1100,14459,2015,92,0,13292.5187011417
"217",46100204,2015-02-21,1505000,5,3,3300,33474,1,0,3,3,9,1870,1430,1957,1991,98040,47.5673,-122.21,3836,20953,2015,58,0,10138.7871578141
"218",1909600046,2014-07-03,445838,3,2.5,2250,5692,2,0,0,3,8,2250,0,2000,0,98146,47.5133,-122.379,1320,5390,2014,14,0,10925.2437017433
"219",1250202145,2014-08-28,1072000,2,2.25,3900,14864,1,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,2014,67,0,3666.74895104513
"220",7611200125,2014-10-23,467000,2,1.5,1320,10800,1,0,0,4,8,1320,0,1947,0,98177,47.7145,-122.367,2120,12040,2014,67,0,12336.6010557023
"221",5611500140,2014-08-22,686000,4,2.5,2760,6440,2,0,0,3,10,2760,0,1999,0,98075,47.5836,-122.026,3070,8127,2014,15,0,23116.3180045999
"222",7138000260,2014-06-05,279950,3,2,1750,9750,1,0,0,3,7,1350,400,1961,0,98198,47.398,-122.299,1900,10125,2014,53,0,23310.0084844437
"223",626059335,2014-09-04,527000,4,2.25,2330,19436,2,0,0,3,8,2330,0,1987,0,98011,47.7663,-122.215,1910,10055,2014,27,0,19865.5379555989
"224",1922059282,2014-09-18,325000,3,2.25,2220,16020,1,0,0,4,8,1780,440,1966,0,98030,47.3758,-122.217,2080,9583,2014,48,0,27069.8422877318
"225",705700390,2014-09-03,328000,3,2.25,2020,8379,2,0,0,3,7,2020,0,1994,0,98038,47.3828,-122.023,2020,8031,2014,20,0,34043.4294350572
"226",7454001200,2014-06-04,390000,3,2.25,1250,7500,1,0,0,5,7,1250,0,1942,0,98146,47.5123,-122.373,1280,7392,2014,72,0,10895.0982771844
"227",8682281200,2015-03-09,479950,2,2,1510,6516,1,0,0,3,8,1510,0,2005,0,98053,47.7076,-122.013,1640,6009,2015,10,0,26455.4758242036
"228",7972000200,2014-05-29,264950,4,2.25,1720,9753,1,0,0,4,7,1120,600,1978,0,98023,47.2922,-122.371,1510,9753,2014,36,0,35076.76824004
"229",722059070,2015-01-15,235000,3,1,1430,15246,1,0,0,4,7,980,450,1961,0,98031,47.4075,-122.214,1960,13068,2015,54,0,23835.3711327991
"230",7202340400,2015-03-03,516500,3,2.5,1480,4729,2,0,0,3,7,1480,0,2004,0,98053,47.6794,-122.034,2250,4729,2015,11,0,23796.5812531278
"231",8096000060,2015-04-13,655000,2,1.75,1450,15798,2,1,4,3,7,1230,220,1915,1978,98166,47.4497,-122.375,2030,13193,2015,100,0,17717.4183400619
"232",2424000060,2014-06-16,5e+05,4,2.75,2280,15347,1,0,0,5,7,2280,0,1960,0,98059,47.5218,-122.164,2280,15347,2014,54,0,15738.7423316447
"233",9264902050,2014-11-21,315000,6,2.75,2940,7350,1,0,0,3,8,1780,1160,1978,0,98023,47.3103,-122.339,2120,8236,2014,36,0,32943.5310627292
"234",943100260,2014-11-20,213000,2,1,1000,10200,1,0,0,3,6,1000,0,1961,0,98024,47.5687,-121.899,1150,13702,2014,53,0,32784.3945593707
"235",3677400445,2014-09-02,475000,3,1.5,2480,5280,1.5,0,0,5,7,1620,860,1947,0,98108,47.5575,-122.303,2090,4800,2014,67,0,5845.05537170899
"236",1762600320,2014-06-10,1025000,5,4,3760,28040,2,0,0,3,10,3760,0,1983,0,98033,47.6489,-122.183,3430,35096,2014,31,0,12154.0427476538
"237",4058000060,2015-04-09,416000,3,2,2220,94300,1,0,0,5,7,1640,580,1976,0,98010,47.3459,-121.95,2070,80100,2015,39,0,40818.6045348341
"238",7228500560,2015-03-20,410000,4,1,1970,4740,1.5,0,0,3,7,1670,300,1904,2005,98122,47.6136,-122.303,1510,4740,2015,111,1,2334.11514268578
"239",326069104,2014-07-01,8e+05,3,3.5,3830,221284,2,0,0,3,10,3530,300,1993,0,98077,47.7641,-122.023,2920,148539,2014,21,0,29078.1763245263
"240",5152100060,2014-05-29,472000,6,2.5,4410,14034,1,0,2,4,9,2350,2060,1965,0,98003,47.3376,-122.324,2600,13988,2014,49,0,29906.6266035692
"241",3584000310,2014-12-08,225000,3,1.75,1430,8505,1,0,0,4,7,1430,0,1968,0,98003,47.3173,-122.319,1190,8640,2014,46,0,32175.309661084
"242",8150100045,2014-10-01,210000,2,1,830,6000,1,0,0,3,6,830,0,1940,0,98126,47.5308,-122.376,830,4960,2014,74,0,9017.8995504862
"243",1868901275,2015-01-27,455000,2,1,1430,5000,1.5,0,0,2,7,1430,0,1925,0,98115,47.6727,-122.299,1450,3750,2015,90,0,7807.97681372016
"244",6131600075,2015-04-27,225000,3,1,1300,8316,1,0,0,4,6,1300,0,1954,0,98002,47.3221,-122.216,1260,8316,2015,61,0,32810.6269333776
"245",9468200125,2014-08-26,480000,2,1,1030,3060,1,0,2,4,7,790,240,1918,0,98103,47.6779,-122.353,1390,3060,2014,96,0,8134.08177657245
"246",8029510030,2015-02-12,363000,3,2.5,2740,11872,2,0,0,3,9,2740,0,1990,0,98023,47.3076,-122.395,2570,10377,2015,25,0,33575.4604876794
"247",2025069065,2014-09-29,2400000,4,2.5,3650,8354,1,1,4,3,9,1830,1820,2000,0,98074,47.6338,-122.072,3120,18841,2014,14,0,19756.7724412637
"248",7899800890,2015-02-26,181000,2,1.5,720,5120,1,0,0,3,6,720,0,1954,0,98106,47.5218,-122.357,1150,2566,2015,61,0,9579.72371897018
"249",3021059276,2015-03-14,250000,4,2,2010,7312,1,0,0,4,7,2010,0,1976,0,98002,47.2785,-122.213,2010,7650,2015,39,0,37565.2877056663
"250",3797001895,2015-04-22,481000,3,1.75,1560,3000,1,0,0,4,6,770,790,1918,0,98103,47.6846,-122.345,1390,3000,2015,97,0,8780.90835617371
"251",3832710960,2014-09-23,260000,3,2,1810,7209,1,0,0,4,7,1240,570,1978,0,98032,47.3656,-122.278,1750,7209,2014,36,0,27090.9033431385
"252",1310430400,2014-05-13,455000,4,2.5,3360,7685,2,0,0,3,9,3360,0,2001,0,98058,47.4369,-122.111,3060,6567,2014,13,0,25128.7264619897
"253",1422300030,2015-04-01,415000,3,2.25,1510,36224,2,0,0,3,8,1510,0,1991,0,98045,47.4616,-121.711,1730,36224,2015,24,0,49377.7185935404
"254",1105000588,2015-04-21,349500,3,1,1400,3538,1,0,0,3,7,800,600,1953,0,98118,47.5405,-122.27,1620,6331,2015,62,0,8674.15462449288
"255",3830630060,2014-09-29,245000,3,2.5,1730,7442,2,0,0,3,7,1730,0,1987,0,98030,47.3507,-122.178,1630,6458,2014,27,0,30714.4237072989
"256",5101404898,2014-05-19,592500,2,2,1420,9191,1.5,0,2,5,7,1420,0,1928,0,98115,47.6979,-122.32,1420,6816,2014,86,0,10248.2441065705
"257",7972601890,2014-10-20,385000,4,1.75,2360,7620,1,0,0,4,7,1180,1180,1955,0,98106,47.5278,-122.345,1910,7620,2014,59,0,8781.06836437402
"258",5127001620,2015-02-11,315000,3,1.75,1580,11455,1,0,0,4,7,1200,380,1974,0,98059,47.4756,-122.147,1550,10650,2015,41,0,20120.7933899214
"259",9407100800,2014-11-24,255000,3,1,1230,10170,1,0,0,3,7,1230,0,1979,0,98045,47.4437,-121.772,1380,10098,2014,35,0,45824.463970855
"260",1873100060,2014-08-29,693000,4,2.5,2460,4425,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,2014,8,0,20008.1595614728
"261",8722101360,2014-12-02,780000,3,1,1660,4400,1.5,0,0,3,8,1460,200,1911,0,98112,47.6362,-122.302,1660,4400,2014,103,0,4031.57041093235
"262",8644000060,2014-10-24,237000,3,1.75,1270,8470,1,0,0,4,7,1270,0,1960,0,98198,47.4207,-122.29,1600,8470,2014,54,0,20890.9641902658
"263",3325069129,2014-12-16,525000,3,2.25,2100,40510,2,0,0,3,10,1320,780,1979,0,98074,47.6154,-122.047,2380,33450,2014,35,0,21420.5272780976
"264",1400300055,2015-04-28,425000,2,1,770,5040,1,0,0,3,5,770,0,1930,0,98144,47.5964,-122.299,1330,2580,2015,85,0,2713.48251870992
"265",2123039032,2014-10-27,369900,1,0.75,760,10079,1,1,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267,2014,78,0,17291.4046647025
"266",8078560140,2014-05-19,290000,4,2.5,1700,7280,2,0,0,4,7,1700,0,1988,0,98031,47.4045,-122.171,1950,7475,2014,26,0,25512.8232630353
"267",3438500192,2014-09-29,285000,3,1,1120,10701,1,0,0,3,7,1120,0,1954,0,98106,47.5544,-122.358,1130,6350,2014,60,0,6085.49760866427
"268",7974200510,2014-08-14,415000,2,1,1070,4500,1,0,0,3,7,1070,0,1937,0,98115,47.6802,-122.29,1320,4465,2014,77,0,8822.06412866664
"269",2557000400,2015-04-09,272500,3,2.5,2070,9900,1,0,0,3,8,1420,650,1979,0,98023,47.2988,-122.371,2070,8250,2015,36,0,34344.6635304182
"270",7960900060,2015-05-04,2900000,4,3.25,5050,20100,1.5,0,2,3,11,4750,300,1982,2008,98004,47.6312,-122.223,3890,20060,2015,33,1,8646.55384864547
"271",4054500390,2014-10-07,1365000,4,4.75,5310,57346,2,0,0,4,11,5310,0,1989,0,98077,47.7285,-122.042,4180,47443,2014,25,0,25657.620462001
"272",6378500125,2015-05-01,436000,2,1,1040,7538,1,0,0,4,7,1040,0,1939,0,98133,47.7107,-122.352,1440,7530,2015,76,0,11728.1868601939
"273",1745100140,2014-10-17,210000,3,1,1700,11390,1,0,0,4,7,1700,0,1967,0,98003,47.3271,-122.323,1350,8164,2014,47,0,31076.8160335677
"274",2976800796,2014-09-25,236000,3,1,1300,5898,1,0,0,3,7,1300,0,1961,0,98178,47.5053,-122.255,1320,7619,2014,53,0,12637.6823132547
"275",4235400186,2014-11-24,331000,3,1.75,1080,1306,1,0,0,3,7,580,500,1954,2003,98199,47.6601,-122.4,1440,2225,2014,60,0,7870.55654778183
"276",4215100060,2015-03-20,365000,3,2.5,2653,4510,2,0,0,3,8,2653,0,2006,0,98031,47.4145,-122.166,2653,4927,2015,9,0,24726.0092300351
"277",9189700045,2015-01-27,450000,3,2,2290,16258,1,0,0,5,8,2290,0,1960,0,98058,47.4672,-122.165,1660,10530,2015,55,0,19928.227342433
"278",1126049053,2014-11-13,770000,4,2.75,3820,26300,2,0,0,3,9,2850,970,2014,0,98028,47.7618,-122.261,1860,12136,2014,0,1,18122.3533021572
"279",2022069200,2015-05-05,455000,4,2.5,2210,49375,1,0,0,3,8,2210,0,1997,0,98038,47.3828,-122.071,2670,49385,2015,18,0,31687.8769378149
"280",9412900055,2015-05-05,405000,3,1.75,2390,6000,1,0,0,3,6,1240,1150,1908,0,98118,47.5362,-122.268,2020,6000,2015,107,0,9159.54784855659
"281",1722059235,2014-07-03,304900,4,1.75,2600,11325,1,0,0,4,7,1610,990,1969,0,98031,47.3954,-122.206,1720,11088,2014,45,0,25309.9603479733
"282",6874200960,2015-02-27,170000,2,1,860,5265,1,0,0,3,6,860,0,1931,0,98178,47.5048,-122.272,1650,8775,2015,84,0,12157.3289785444
"283",7424700045,2015-05-13,2050000,5,3,3830,8480,2,0,1,5,9,2630,1200,1905,1994,98122,47.6166,-122.287,3050,7556,2015,110,0,3577.13045356471
"284",7202360350,2014-06-30,780000,4,2.5,3500,7048,2,0,0,3,9,3500,0,2005,0,98053,47.6811,-122.025,3920,7864,2014,9,0,24495.2929541839
"285",5634500392,2015-04-10,330000,3,3,2420,13959,1,0,0,4,8,1740,680,1988,0,98028,47.7486,-122.23,2570,13300,2015,27,0,17602.4013074486
"286",1509500060,2014-09-05,370000,4,2.5,2720,8666,2,0,0,3,9,2720,0,1992,0,98030,47.3846,-122.169,2410,8100,2014,22,0,27550.2082835532
"287",7214810350,2014-10-17,467000,5,2.25,2500,13500,1,0,0,3,7,1850,650,1979,0,98072,47.7564,-122.144,2300,9750,2014,35,0,21870.0844421887
"288",6647200060,2015-02-09,405000,3,1.75,1670,6720,1,0,0,3,7,1140,530,1980,0,98034,47.7198,-122.193,1670,7320,2015,35,0,16391.3358102324
"289",9552700140,2014-07-02,675000,5,2.25,2900,10300,1,0,0,3,8,1450,1450,1985,0,98006,47.5461,-122.151,2310,10300,2014,29,0,15156.6098404465
"290",2200500350,2014-08-12,5e+05,2,1,1640,14100,1,0,0,4,7,1140,500,1954,0,98006,47.5712,-122.143,1520,13527,2014,60,0,14722.3810343016
"291",6113400046,2014-07-23,389999,4,2.5,1890,15770,2,0,0,4,7,1890,0,1968,0,98166,47.4281,-122.343,2410,15256,2014,46,0,19842.9301110128
"292",6619910140,2015-02-24,630000,4,1.75,2950,9025,1,0,2,4,8,1780,1170,1975,0,98034,47.7128,-122.223,2120,9600,2015,40,0,14412.8681415282
"293",1115450240,2014-10-22,360000,4,2.5,2160,9528,2,0,0,3,9,2160,0,1992,0,98001,47.3341,-122.255,2280,9937,2014,22,0,30840.6489580728
"294",6073240060,2014-10-02,580000,4,3,3280,11060,2,0,0,3,8,2270,1010,1986,0,98056,47.5399,-122.181,2320,11004,2014,28,0,13536.8144034398
"295",9297300045,2014-07-09,550000,3,2,1970,4166,2,0,3,5,8,1270,700,1929,0,98126,47.5717,-122.375,2390,4166,2014,85,0,5012.35436072654
"296",9510920070,2014-07-10,879000,4,2.5,3360,22111,2,0,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374,2014,20,0,23684.2952769695
"297",5468730030,2014-08-22,265000,3,2,1320,8959,1,0,0,3,7,1320,0,1993,0,98042,47.3536,-122.144,1740,7316,2014,21,0,31479.5986228804
"298",8079030390,2015-03-04,446500,3,2.5,2650,7286,2,0,0,3,8,2650,0,1990,0,98059,47.5084,-122.154,2400,7220,2015,25,0,17249.4035827578
"299",600000152,2014-06-02,404000,3,1.5,2030,8880,1,0,0,3,7,1330,700,1963,0,98108,47.5586,-122.311,2140,5592,2014,51,0,5530.60267545935
"300",1840000030,2014-05-29,267500,3,1.75,1590,11914,1,0,2,3,7,1090,500,1957,0,98188,47.4427,-122.274,1630,9052,2014,57,0,18717.4093699934
"301",3225069065,2014-06-24,3075000,4,5,4550,18641,1,1,4,3,10,2600,1950,2002,0,98074,47.6053,-122.077,4550,19508,2014,12,0,19146.719788777
"302",3260800030,2014-08-11,335000,3,2.5,2440,7632,2,0,0,3,8,2440,0,1998,0,98003,47.3494,-122.301,2510,7903,2014,16,0,28682.4483132905
"303",2747100024,2014-06-19,576000,3,2.5,1940,9000,1,0,0,4,7,970,970,1948,0,98117,47.6933,-122.393,2190,7310,2014,66,0,10717.6663627909
"304",5104530560,2015-04-01,208633,3,2.5,2040,3810,2,0,0,3,8,2040,0,2006,0,98038,47.3537,-122,2370,4590,2015,9,0,37607.7431771004
"305",4330600350,2015-01-15,315000,3,2.25,2200,8750,1,0,0,4,7,1120,1080,1964,0,98166,47.476,-122.337,1460,10139,2015,51,0,14498.4743819861
"306",5016001535,2015-02-17,725000,3,1.75,1920,3300,1,0,0,4,8,960,960,1913,0,98112,47.6239,-122.298,1740,4000,2015,102,0,3229.60187174305
"307",7280300196,2015-04-03,550000,4,2.75,1800,7750,1,0,0,4,8,1400,400,1965,0,98177,47.7776,-122.384,1800,8275,2015,50,0,19472.4469612192
"308",8651520400,2014-06-12,610750,4,2.25,2180,7297,2,0,0,3,8,2180,0,1984,0,98074,47.6459,-122.058,2250,9781,2014,30,0,21034.0193502469
"309",7171200445,2015-02-28,550700,2,1,1010,5000,1.5,0,0,4,6,1010,0,1908,0,98105,47.6692,-122.297,1460,5000,2015,107,0,7491.03861867254
"310",3204800200,2015-01-08,665000,4,2.75,3320,10574,2,0,0,5,8,2220,1100,1960,0,98056,47.5376,-122.18,2720,8330,2015,55,0,13740.6720986273
"311",3416600800,2015-02-09,834000,4,2.5,2370,4000,1.5,0,2,5,8,1980,390,1928,0,98144,47.601,-122.294,2440,5750,2015,87,0,2917.701847662
"312",7994700030,2014-10-23,201000,5,1.75,1660,78408,1.5,0,0,3,6,1660,0,1915,0,98065,47.529,-121.837,1660,78408,2014,99,0,38166.7327290011
"313",1860600135,2014-05-02,2384000,5,2.5,3650,9050,2,0,4,5,10,3370,280,1921,0,98119,47.6345,-122.367,2880,5400,2014,93,0,4096.60026518886
"314",4139480200,2014-06-18,1384000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,2014,17,0,18365.5193427757
"315",4139480200,2014-12-09,1400000,4,3.25,4290,12103,1,0,3,3,11,2690,1600,1997,0,98006,47.5503,-122.102,3860,11244,2014,17,0,18365.5193427757
"316",1328320800,2014-11-05,305000,4,2.25,1950,7700,1,0,0,3,8,1350,600,1979,0,98058,47.4441,-122.125,2150,7350,2014,35,0,23832.1787848543
"317",7771300125,2015-04-08,487000,3,2,2590,14052,1,0,0,5,8,1720,870,1948,0,98133,47.7357,-122.333,1570,8162,2015,67,0,14416.0319217822
"318",3422059208,2015-05-11,390000,3,2.5,1930,64904,1,0,0,4,8,1930,0,1988,0,98042,47.346,-122.157,2350,57500,2015,27,0,31820.7445529873
"319",9521101455,2014-07-23,548000,2,1,1470,3864,1,0,0,4,7,1170,300,1916,0,98103,47.6638,-122.345,1570,3864,2014,98,0,6484.60892193732
"320",4337000335,2014-11-22,268750,4,1,800,8775,1,0,0,3,6,800,0,1943,0,98166,47.48,-122.336,1310,8775,2014,71,0,14051.576179965
"321",325059286,2014-05-13,819900,5,2.75,3150,7119,2,0,0,3,9,3150,0,2013,0,98052,47.6759,-122.151,1560,8384,2014,1,1,15643.0750726989
"322",2597650240,2014-10-23,520000,3,2.25,2030,16200,2,0,0,3,8,2030,0,1984,0,98027,47.5162,-122.057,2660,17958,2014,30,0,22965.6833455308
"323",3353400435,2014-07-21,230000,3,2,1450,11204,1,0,0,3,7,1450,0,2003,0,98001,47.2639,-122.252,1520,9518,2014,11,0,38579.0548130041
"324",7972000240,2015-02-02,240000,3,1.75,1510,10248,1,0,0,3,7,1510,0,1969,0,98023,47.2929,-122.371,1510,9753,2015,46,0,34999.1155974514
"325",7520000520,2014-09-05,232000,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,2014,92,0,12391.3378395938
"326",7520000520,2015-03-11,240500,2,1,1240,12092,1,0,0,3,6,960,280,1922,1984,98146,47.4957,-122.352,1820,7460,2015,93,0,12391.3378395938
"327",3530210260,2014-10-27,274975,3,2.5,3030,45004,2,0,0,3,9,3030,0,1987,0,98077,47.7721,-122.093,3080,35781,2014,27,0,25730.9070375797
"328",1959700550,2014-09-05,740000,4,2,2050,4400,1.5,0,0,4,9,2050,0,1922,0,98102,47.644,-122.319,2320,5500,2014,92,0,4321.13728761459
"329",1665400045,2015-04-28,186375,3,1,1000,7636,1,0,0,2,7,1000,0,1952,0,98166,47.472,-122.344,1150,7600,2015,63,0,14965.8188132221
"330",9542850320,2014-07-25,790000,3,2.25,2370,10289,1,0,0,4,9,1590,780,1977,0,98005,47.592,-122.166,2500,10004,2014,37,0,12567.9807932121
